Date,TransactionNumber,MerchantID,Amount,Reference,Particulars,Status,CardNumber,CVV,CardName,RefundDate,RefundTransactionNumber,RefundedAmount,CardType,RefundReference,RefundParticulars
10/12/2022 3:47,P2212B0043215287,632998,26,Refund,Refund UX,Blocked,222100******2347,223,UX Token Bot,10/12/2022 3:47,P221210018213642,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:48,P2212B0043215290,632998,26.12,Refund,Refund UX,Blocked,512345******2346,1023,SUCCESSFUL,10/12/2022 3:48,P221210018213644,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:48,P2212B0043215292,632998,25.99,Refund@234,Refund UX,Blocked,345678*****4564,1234,UX BOT,10/12/2022 3:48,P221210018213645,25,Refund,Refund,testuatautomation@gmail.com
10/12/2022 3:51,P221210018213664,632998,5,WebpaymentC,WebPayC,Successful,411111******1111,1031,UX BOT,10/12/2022 3:51,P221210018213663,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:51,P221210018213667,632998,9,WebpaymentC,WebPayC,Successful,558715******1374,1031,UX BOT,10/12/2022 3:51,P221210018213666,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:52,P221210018213669,632998,10,WebpaymentC,WebPayC,Successful,222100******2347,1031,UX BOT,10/12/2022 3:51,P221210018213668,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:52,P221210018213672,632998,7,WebpaymentC,WebPayC,Successful,345678*****4564,1031,UX BOT,10/12/2022 3:52,P221210018213671,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:52,P221210018213675,632998,7,WebpaymentC,WebPayC,Successful,601531******5676,1031,UX BOT,10/12/2022 3:52,P221210018213673,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:53,P221210018213677,632998,2,WebpaymentC,WebPayC,Successful,361295****2349,1031,UX BOT,10/12/2022 3:53,P221210018213676,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:53,P221210018213680,632998,5,WebpaymentRef,WebPayC,Successful,411111******1111,1031,UX BOT,10/12/2022 3:53,P221210018213679,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:53,P221210018213683,632998,9,Webpayment123,WebPayC,Successful,558715******1374,1031,UX BOT,10/12/2022 3:53,P221210018213682,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:54,P221210018213685,632998,10,Webpayment@123,WebPayC,Successful,222100******2347,1031,UX BOT,10/12/2022 3:53,P221210018213684,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:54,P221210018213688,632998,7,Webpayment&ryrtd123,WebPayC,Successful,345678*****4564,1031,UX BOT,10/12/2022 3:54,P221210018213686,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:54,P221210018213690,632998,7,123,WebPayC,Successful,601531******5676,1031,UX BOT,10/12/2022 3:54,P221210018213689,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:54,P221210018213693,632998,2,123@avcd%,WebPayC,Successful,361295****2349,1031,UX BOT,10/12/2022 3:54,P221210018213692,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:55,P2212B0043215342,632998,11,WebpaymentC,WebPayC,Blocked,411111******1111,1031,UX BOT,10/12/2022 3:55,P221210018213694,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:55,P2212B0043215345,632998,12,WebpaymentC,WebPayC,Blocked,558715******1374,1031,UX BOT,10/12/2022 3:55,P221210018213696,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:55,P2212B0043215348,632998,13,WebpaymentC,WebPayC,Blocked,222100******2347,1031,UX BOT,10/12/2022 3:55,P221210018213698,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:56,P2212B0043215350,632998,14,WebpaymentC,WebPayC,Blocked,345678*****4564,1031,UX BOT,10/12/2022 3:56,P221210018213699,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:56,P2212B0043215353,632998,14,WebpaymentC,WebPayC,Blocked,601531******5676,1031,UX BOT,10/12/2022 3:56,P221210018213700,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:56,P2212B0043215355,632998,16,WebpaymentC,WebPayC,Blocked,361295****2349,1031,UX BOT,10/12/2022 3:56,P221210018213702,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:56,P2212B0043215358,632998,17,WebpaymentRef,WebPayC,Blocked,411111******1111,1031,UX BOT,10/12/2022 3:56,P221210018213704,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:57,P2212B0043215360,632998,18,Webpayment123,WebPayC,Blocked,558715******1374,1031,UX BOT,10/12/2022 3:57,P221210018213705,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:57,P2212B0043215363,632998,19,Webpayment@123,WebPayC,Blocked,222100******2347,1031,UX BOT,10/12/2022 3:57,P221210018213707,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:57,P2212B0043215365,632998,20,Webpayment&ryrtd123,WebPayC,Blocked,345678*****4564,1031,UX BOT,10/12/2022 3:57,P221210018213708,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:58,P2212B0043215368,632998,21,123,WebPayC,Blocked,601531******5676,1031,UX BOT,10/12/2022 3:58,P221210018213710,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 3:58,P2212B0043215370,632998,22,123@avcd%,WebPayC,Blocked,361295****2349,1031,UX BOT,10/12/2022 3:58,P221210018213711,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
10/12/2022 4:04,P2212O0018213728,632998,1,WebpaymentO,WebPayOE,Successful,,,,10/12/2022 4:04,P2212O0043215393,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
10/12/2022 4:05,P2212O0018213730,632998,0.5,Webpay123,WebPayOE,Successful,,,,10/12/2022 4:05,P2212O0043215396,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
10/12/2022 4:05,P2212O0018213732,632998,27,Webpay@123,WebPayOE,Successful,,,,10/12/2022 4:05,P2212O0043215399,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
10/12/2022 4:05,P2212O0018213734,632998,30,W8596079@123,WebPayOE,Successful,,,,10/12/2022 4:05,P2212O0043215402,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
10/12/2022 4:06,P2212O0018213736,632998,30,WebpaymentO,WebPayOE,Successful,,,,10/12/2022 4:06,P2212O0043215405,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
10/12/2022 4:06,P2212O0018213737,632998,13,Webpayment768%,WebPayOE,Successful,,,,10/12/2022 4:06,P2212O0043215407,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
11/12/2022 0:33,P221210018218358,632998,100,MasterCard 00,Capture AND Refund,Successful,512345******2346,1023,SUCCESSFUL,11/12/2022 0:32,P221210018218357,100,MasterCard 00,Capture AND Refund,testuatautomation@gmail.com
11/12/2022 0:33,P221210018218361,632998,100,Visa 00,Capture AND Refund,Successful,498765******8769,1023,SUCCESSFUL,11/12/2022 0:33,P221210018218360,100,Visa 00,Capture AND Refund,testuatautomation@gmail.com
11/12/2022 0:33,P221210018218366,632998,100,American Express 00,Capture AND Refund,Successful,345678*****4564,1023,SUCCESSFUL,11/12/2022 0:33,P221210018218365,100,American Express 00,Capture AND Refund,testuatautomation@gmail.com
11/12/2022 0:33,P221210018218369,632998,100,Diners Club 00,Capture AND Refund,Successful,361295****2349,1023,SUCCESSFUL,11/12/2022 0:33,P221210018218368,100,Diners Club 00,Capture AND Refund,testuatautomation@gmail.com
11/12/2022 0:33,P221210018218372,632998,100,QCard 00,Capture AND Refund,Successful,601531******5676,1023,SUCCESSFUL,11/12/2022 0:33,P221210018218371,100,QCard 00,Capture AND Refund,testuatautomation@gmail.com
11/12/2022 1:48,P2212O0018219013,632998,1,OE_DPRefund,UxDpOERefund,Successful,,,,11/12/2022 1:48,P2212O0018219012,30,OE_DP,UxDpOE,API\110387
11/12/2022 1:49,P2212O0018219015,632998,0.5,OE123Refund,UxDpOERefund,Successful,,,,11/12/2022 1:48,P2212O0018219014,30,OE123,UxDpOE,API\110387
11/12/2022 1:49,P2212O0018219019,632998,27,OE@123Refund,UxDpOERefund,Successful,,,,11/12/2022 1:49,P2212O0018219017,30,OE@123,UxDpOE,API\110387
11/12/2022 1:49,P2212O0018219021,632998,30,W8596079@123Refund,UxDpOERefund,Successful,,,,11/12/2022 1:49,P2212O0018219020,30,W8596079@123,UxDpOE,API\110387
11/12/2022 1:50,P2212O0018219024,632998,14,OE_DPRefund,UxDpOERefund,Successful,,,,11/12/2022 1:49,P2212O0018219023,30,OE_DP,UxDpOE,API\110387
11/12/2022 1:50,P2212O0018219027,632998,14,15OERefund,UxDpOERefund,Successful,,,,11/12/2022 1:50,P2212O0018219025,30,15OE,UxDpOE,API\110387
11/12/2022 1:50,P2212O0018219030,632998,14,OE00Refund,UxDpOERefund,Successful,,,,11/12/2022 1:50,P2212O0018219029,30,OE00,UxDpOE,API\110387
11/12/2022 1:50,P2212O0018219032,632998,14,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,11/12/2022 1:50,P2212O0018219031,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
11/12/2022 1:50,P2212O0018219034,632998,30,OE_DPRefund,UxDpOERefund,Successful,,,,11/12/2022 1:50,P2212O0018219033,30,OE_DP,UxDpOE,API\110387
11/12/2022 1:51,P2212O0018219036,632998,13,OE768%Refund,UxDpOERefund,Successful,,,,11/12/2022 1:50,P2212O0018219035,30,OE768%,UxDpOE,API\110387
11/12/2022 1:51,P2212O0018219039,632998,30,OE00Refund,UxDpOERefund,Successful,,,,11/12/2022 1:51,P2212O0018219037,30,OE00,UxDpOE,API\110387
11/12/2022 1:51,P2212O0018219042,632998,10,15OERefund,UxDpOERefund,Successful,,,,11/12/2022 1:51,P2212O0018219041,30,15OE,UxDpOE,API\110387
11/12/2022 1:51,P2212O0018219044,632998,2,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,11/12/2022 1:51,P2212O0018219043,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
11/12/2022 1:52,P2212O0018219047,632998,10,OEORefund,UxDpOERefund,Successful,,,,11/12/2022 1:52,P2212O0018219046,30,OEO,UxDpOE,API\110387
11/12/2022 2:13,P221210018219166,632998,100,Non3DS 00,Non3DS 00,Successful,512345******2346,1023,SUCCESSFUL,11/12/2022 2:13,P221210018219164,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
11/12/2022 2:13,P221210018219168,632998,100,Non3DS 00,Non3DS 00,Successful,498765******8769,1023,SUCCESSFUL,11/12/2022 2:13,P221210018219167,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
11/12/2022 2:13,P221210018219170,632998,100,Non3DS 00,Non3DS 00,Successful,345678*****4564,1023,SUCCESSFUL,11/12/2022 2:13,P221210018219169,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
11/12/2022 2:13,P221210018219172,632998,100,Non3DS 00,Non3DS 00,Successful,361295****2349,1023,SUCCESSFUL,11/12/2022 2:13,P221210018219171,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
11/12/2022 2:13,P221210018219174,632998,100,Non3DS 00,Non3DS 00,Successful,601531******5676,1023,SUCCESSFUL,11/12/2022 2:13,P221210018219173,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
11/12/2022 3:26,P221210018219411,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,11/12/2022 3:26,P2212T0043221156,30,UXRefFilter,UxTransactionFilter,API\110387
11/12/2022 3:27,P221210018219417,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,11/12/2022 3:27,P2212T0043221162,30,UXRefFilter,UxTransactionFilter,API\110387
11/12/2022 3:46,P221210018219512,632998,6,Refund,Refund UX,Successful,411111******1111,1232,Ux Bot,11/12/2022 3:45,P221210018219511,20,VTR,Card txn,testuatautomation@gmail.com
11/12/2022 3:46,P2212B0043221257,632998,30,Refund,Refund UX,Blocked,411111******1111,1232,Ux Bot,11/12/2022 3:46,P221210018219513,20,VTR,Card txn,testuatautomation@gmail.com
11/12/2022 3:46,P2212O0018219518,632998,6,Refund,Refund UX,Successful,,,,11/12/2022 3:46,P2212O0018219516,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:47,P2212O0018219520,632998,6,Refund,Refund UX,Successful,,,,11/12/2022 3:46,P2212O0018219519,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:47,P2212O0018219522,632998,6,Refund,Refund UX,Successful,,,,11/12/2022 3:47,P2212O0018219521,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:47,P2212O0018219526,632998,6,Refund,Refund UX,Successful,,,,11/12/2022 3:47,P2212O0018219523,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:50,P2212O0018219533,632998,6,Refund,Refund UX,Successful,,,,11/12/2022 3:49,P2212O0018219532,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:50,P2212O0018219536,632998,6,Refund123,Refund UX,Successful,,,,11/12/2022 3:50,P2212O0018219534,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:50,P2212O0018219538,632998,6,Refundabc,Refund UX,Successful,,,,11/12/2022 3:50,P2212O0018219537,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:50,P2212O0018219542,632998,6,Refund@%123,Refund UX,Successful,,,,11/12/2022 3:50,P2212O0018219539,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:51,P2212O0018219544,632998,6,Refund7,Refund UX,Successful,,,,11/12/2022 3:50,P2212O0018219543,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:51,P2212O0018219546,632998,6,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9vsFCPc,Refund UX,Successful,,,,11/12/2022 3:51,P2212O0018219545,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:51,P2212B0043221292,632998,26,Refund,Refund UX,Blocked,411111******1111,1234,UX BOT,11/12/2022 3:51,P221210018219547,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:51,P2212B0043221294,632998,25.01,Refund,Refund UX,Blocked,345678*****4564,1234,UX BOT,11/12/2022 3:51,P221210018219548,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:51,P2212B0043221298,632998,99,Refund,Refund UX,Blocked,601531******5676,1234,UX BOT,11/12/2022 3:51,P221210018219551,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:51,P2212B0043221300,632998,25.99,123Refund,Refund UX,Blocked,558715******1374,1234,UX BOT,11/12/2022 3:51,P221210018219552,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:52,P2212B0043221302,632998,26,Refund,Refund UX,Blocked,222100******2347,223,UX Token Bot,11/12/2022 3:52,P221210018219553,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:52,P2212B0043221304,632998,26.12,Refund,Refund UX,Blocked,512345******2346,1023,SUCCESSFUL,11/12/2022 3:52,P221210018219554,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:52,P2212B0043221306,632998,25.99,Refund@234,Refund UX,Blocked,345678*****4564,1234,UX BOT,11/12/2022 3:52,P221210018219555,25,Refund,Refund,testuatautomation@gmail.com
11/12/2022 3:54,P221210018219570,632998,5,WebpaymentC,WebPayC,Successful,411111******1111,1031,UX BOT,11/12/2022 3:54,P221210018219569,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:55,P221210018219574,632998,9,WebpaymentC,WebPayC,Successful,558715******1374,1031,UX BOT,11/12/2022 3:55,P221210018219573,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:55,P221210018219576,632998,10,WebpaymentC,WebPayC,Successful,222100******2347,1031,UX BOT,11/12/2022 3:55,P221210018219575,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:55,P221210018219578,632998,7,WebpaymentC,WebPayC,Successful,345678*****4564,1031,UX BOT,11/12/2022 3:55,P221210018219577,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:55,P221210018219580,632998,7,WebpaymentC,WebPayC,Successful,601531******5676,1031,UX BOT,11/12/2022 3:55,P221210018219579,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:55,P221210018219584,632998,2,WebpaymentC,WebPayC,Successful,361295****2349,1031,UX BOT,11/12/2022 3:55,P221210018219583,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:56,P221210018219586,632998,5,WebpaymentRef,WebPayC,Successful,411111******1111,1031,UX BOT,11/12/2022 3:56,P221210018219585,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:56,P221210018219588,632998,9,Webpayment123,WebPayC,Successful,558715******1374,1031,UX BOT,11/12/2022 3:56,P221210018219587,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:56,P221210018219590,632998,10,Webpayment@123,WebPayC,Successful,222100******2347,1031,UX BOT,11/12/2022 3:56,P221210018219589,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:56,P221210018219592,632998,7,Webpayment&ryrtd123,WebPayC,Successful,345678*****4564,1031,UX BOT,11/12/2022 3:56,P221210018219591,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:57,P221210018219597,632998,7,123,WebPayC,Successful,601531******5676,1031,UX BOT,11/12/2022 3:57,P221210018219596,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:57,P221210018219599,632998,2,123@avcd%,WebPayC,Successful,361295****2349,1031,UX BOT,11/12/2022 3:57,P221210018219598,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:57,P2212B0043221352,632998,11,WebpaymentC,WebPayC,Blocked,411111******1111,1031,UX BOT,11/12/2022 3:57,P221210018219600,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:57,P2212B0043221354,632998,12,WebpaymentC,WebPayC,Blocked,558715******1374,1031,UX BOT,11/12/2022 3:57,P221210018219601,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:57,P2212B0043221359,632998,13,WebpaymentC,WebPayC,Blocked,222100******2347,1031,UX BOT,11/12/2022 3:57,P221210018219602,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:58,P2212B0043221361,632998,14,WebpaymentC,WebPayC,Blocked,345678*****4564,1031,UX BOT,11/12/2022 3:58,P221210018219606,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:58,P2212B0043221363,632998,14,WebpaymentC,WebPayC,Blocked,601531******5676,1031,UX BOT,11/12/2022 3:58,P221210018219607,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:58,P2212B0043221365,632998,16,WebpaymentC,WebPayC,Blocked,361295****2349,1031,UX BOT,11/12/2022 3:58,P221210018219608,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:58,P2212B0043221367,632998,17,WebpaymentRef,WebPayC,Blocked,411111******1111,1031,UX BOT,11/12/2022 3:58,P221210018219609,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:59,P2212B0043221371,632998,18,Webpayment123,WebPayC,Blocked,558715******1374,1031,UX BOT,11/12/2022 3:59,P221210018219612,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:59,P2212B0043221373,632998,19,Webpayment@123,WebPayC,Blocked,222100******2347,1031,UX BOT,11/12/2022 3:59,P221210018219613,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:59,P2212B0043221375,632998,20,Webpayment&ryrtd123,WebPayC,Blocked,345678*****4564,1031,UX BOT,11/12/2022 3:59,P221210018219614,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:59,P2212B0043221377,632998,21,123,WebPayC,Blocked,601531******5676,1031,UX BOT,11/12/2022 3:59,P221210018219615,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 3:59,P2212B0043221379,632998,22,123@avcd%,WebPayC,Blocked,361295****2349,1031,UX BOT,11/12/2022 3:59,P221210018219616,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
11/12/2022 4:04,P2212O0018219631,632998,1,WebpaymentO,WebPayOE,Successful,,,,11/12/2022 4:04,P2212O0043221400,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
11/12/2022 4:05,P2212O0018219632,632998,0.5,Webpay123,WebPayOE,Successful,,,,11/12/2022 4:05,P2212O0043221402,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
11/12/2022 4:05,P2212O0018219635,632998,27,Webpay@123,WebPayOE,Successful,,,,11/12/2022 4:05,P2212O0043221406,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
11/12/2022 4:05,P2212O0018219636,632998,30,W8596079@123,WebPayOE,Successful,,,,11/12/2022 4:05,P2212O0043221408,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
11/12/2022 4:06,P2212O0018219637,632998,30,WebpaymentO,WebPayOE,Successful,,,,11/12/2022 4:06,P2212O0043221410,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
11/12/2022 4:06,P2212O0018219640,632998,13,Webpayment768%,WebPayOE,Successful,,,,11/12/2022 4:06,P2212O0043221414,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
12/12/2022 0:34,P221210018224518,632998,100,MasterCard 00,Capture AND Refund,Successful,512345******2346,1023,SUCCESSFUL,12/12/2022 0:34,P221210018224517,100,MasterCard 00,Capture AND Refund,testuatautomation@gmail.com
12/12/2022 0:35,P221210018224521,632998,100,Visa 00,Capture AND Refund,Successful,498765******8769,1023,SUCCESSFUL,12/12/2022 0:35,P221210018224520,100,Visa 00,Capture AND Refund,testuatautomation@gmail.com
12/12/2022 0:35,P221210018224524,632998,100,American Express 00,Capture AND Refund,Successful,345678*****4564,1023,SUCCESSFUL,12/12/2022 0:35,P221210018224523,100,American Express 00,Capture AND Refund,testuatautomation@gmail.com
12/12/2022 0:35,P221210018224529,632998,100,Diners Club 00,Capture AND Refund,Successful,361295****2349,1023,SUCCESSFUL,12/12/2022 0:35,P221210018224528,100,Diners Club 00,Capture AND Refund,testuatautomation@gmail.com
12/12/2022 0:35,P221210018224532,632998,100,QCard 00,Capture AND Refund,Successful,601531******5676,1023,SUCCESSFUL,12/12/2022 0:35,P221210018224531,100,QCard 00,Capture AND Refund,testuatautomation@gmail.com
12/12/2022 1:55,P2212O0018225186,632998,1,OE_DPRefund,UxDpOERefund,Successful,,,,12/12/2022 1:55,P2212O0018225185,30,OE_DP,UxDpOE,API\110387
12/12/2022 1:56,P2212O0018225188,632998,0.5,OE123Refund,UxDpOERefund,Successful,,,,12/12/2022 1:56,P2212O0018225187,30,OE123,UxDpOE,API\110387
12/12/2022 1:56,P2212O0018225190,632998,27,OE@123Refund,UxDpOERefund,Successful,,,,12/12/2022 1:56,P2212O0018225189,30,OE@123,UxDpOE,API\110387
12/12/2022 1:56,P2212O0018225194,632998,30,W8596079@123Refund,UxDpOERefund,Successful,,,,12/12/2022 1:56,P2212O0018225193,30,W8596079@123,UxDpOE,API\110387
12/12/2022 1:56,P2212O0018225196,632998,14,OE_DPRefund,UxDpOERefund,Successful,,,,12/12/2022 1:56,P2212O0018225195,30,OE_DP,UxDpOE,API\110387
12/12/2022 1:57,P2212O0018225198,632998,14,15OERefund,UxDpOERefund,Successful,,,,12/12/2022 1:56,P2212O0018225197,30,15OE,UxDpOE,API\110387
12/12/2022 1:57,P2212O0018225200,632998,14,OE00Refund,UxDpOERefund,Successful,,,,12/12/2022 1:57,P2212O0018225199,30,OE00,UxDpOE,API\110387
12/12/2022 1:58,P2212O0018225206,632998,30,OE_DPRefund,UxDpOERefund,Successful,,,,12/12/2022 1:58,P2212O0018225205,30,OE_DP,UxDpOE,API\110387
12/12/2022 1:58,P2212O0018225208,632998,13,OE768%Refund,UxDpOERefund,Successful,,,,12/12/2022 1:58,P2212O0018225207,30,OE768%,UxDpOE,API\110387
12/12/2022 1:58,P2212O0018225212,632998,30,OE00Refund,UxDpOERefund,Successful,,,,12/12/2022 1:58,P2212O0018225210,30,OE00,UxDpOE,API\110387
12/12/2022 1:58,P2212O0018225214,632998,10,15OERefund,UxDpOERefund,Successful,,,,12/12/2022 1:58,P2212O0018225213,30,15OE,UxDpOE,API\110387
12/12/2022 1:59,P2212O0018225216,632998,2,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,12/12/2022 1:58,P2212O0018225215,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
12/12/2022 1:59,P2212O0018225218,632998,10,OEORefund,UxDpOERefund,Successful,,,,12/12/2022 1:59,P2212O0018225217,30,OEO,UxDpOE,API\110387
12/12/2022 2:20,P221210018225346,632998,100,Non3DS 00,Non3DS 00,Successful,512345******2346,1023,SUCCESSFUL,12/12/2022 2:20,P221210018225345,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
12/12/2022 2:21,P221210018225348,632998,100,Non3DS 00,Non3DS 00,Successful,498765******8769,1023,SUCCESSFUL,12/12/2022 2:21,P221210018225347,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
12/12/2022 2:21,P221210018225350,632998,100,Non3DS 00,Non3DS 00,Successful,345678*****4564,1023,SUCCESSFUL,12/12/2022 2:21,P221210018225349,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
12/12/2022 2:21,P221210018225354,632998,100,Non3DS 00,Non3DS 00,Successful,361295****2349,1023,SUCCESSFUL,12/12/2022 2:21,P221210018225353,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
12/12/2022 2:21,P221210018225356,632998,100,Non3DS 00,Non3DS 00,Successful,601531******5676,1023,SUCCESSFUL,12/12/2022 2:21,P221210018225355,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
12/12/2022 3:35,P221210018225586,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,12/12/2022 3:35,P2212T0043227434,30,UXRefFilter,UxTransactionFilter,API\110387
12/12/2022 3:36,P221210018225591,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,12/12/2022 3:36,P2212T0043227438,30,UXRefFilter,UxTransactionFilter,API\110387
12/12/2022 3:54,P221210018225675,632998,6,Refund,Refund UX,Successful,411111******1111,1232,Ux Bot,12/12/2022 3:54,P221210018225674,20,VTR,Card txn,testuatautomation@gmail.com
12/12/2022 3:54,P2212B0043227522,632998,30,Refund,Refund UX,Blocked,411111******1111,1232,Ux Bot,12/12/2022 3:54,P221210018225676,20,VTR,Card txn,testuatautomation@gmail.com
12/12/2022 3:55,P2212O0018225680,632998,6,Refund,Refund UX,Successful,,,,12/12/2022 3:55,P2212O0018225679,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 3:55,P2212O0018225682,632998,6,Refund,Refund UX,Successful,,,,12/12/2022 3:55,P2212O0018225681,25,Refund,Refund,testuatautomation@gmail.com
